cust_id,product_group,deposit_category,product_type,balance,active_flag,has_credit_card
3519,Credit,N/A,Credit Card,2651.98,Y,1
3519,Loan,N/A,Home Loan,0.0,N,1
3519,Loan,N/A,Auto Loan,4016.48,Y,1
3519,Loan,N/A,Personal Loan,0.0,N,1
3520,Deposit,NIDDA,Checking,6962.68,Y,1
3520,Credit,N/A,Credit Card,3244.74,Y,1
3520,Loan,N/A,Home Loan,0.0,N,1
3520,Loan,N/A,Auto Loan,0.0,N,1
3520,Loan,N/A,Personal Loan,0.0,N,1
3521,Deposit,NIDDA,Checking,3309.72,Y,0
3521,Credit,N/A,Credit Card,0.0,N,0
3521,Loan,N/A,Home Loan,0.0,N,0
3521,Loan,N/A,Auto Loan,0.0,N,0
3521,Loan,N/A,Personal Loan,0.0,N,0
3522,Deposit,NIDDA,Checking,5233.26,Y,1
3522,Deposit,IBB,Savings,3727.7,Y,1
3522,Credit,N/A,Credit Card,3044.48,Y,1
3522,Loan,N/A,Home Loan,0.0,N,1
3522,Loan,N/A,Auto Loan,0.0,N,1
3522,Loan,N/A,Personal Loan,0.0,N,1
3523,Deposit,IBB,Money Market,16418.32,Y,0
3523,Deposit,NIDDA,Checking,2529.04,Y,0
3523,Deposit,IBB,Savings,1847.96,Y,0
3523,Credit,N/A,Credit Card,0.0,N,0
3523,Loan,N/A,Home Loan,0.0,N,0
3523,Loan,N/A,Auto Loan,0.0,N,0
3523,Loan,N/A,Personal Loan,0.0,N,0
3524,Deposit,NIDDA,Checking,4061.64,Y,1
3524,Deposit,IBB,Savings,16295.43,Y,1
3524,Credit,N/A,Credit Card,795.86,Y,1
3524,Loan,N/A,Home Loan,81372.6,Y,1
3524,Loan,N/A,Auto Loan,0.0,N,1
3524,Loan,N/A,Personal Loan,0.0,N,1
3525,Deposit,NIDDA,Checking,17242.7,Y,0
3525,Credit,N/A,Credit Card,0.0,N,0
3525,Loan,N/A,Home Loan,0.0,N,0
3525,Loan,N/A,Auto Loan,0.0,N,0
3525,Loan,N/A,Personal Loan,0.0,N,0
3526,Deposit,NIDDA,Checking,40386.6,Y,1
3526,Credit,N/A,Credit Card,1672.52,Y,1
3526,Loan,N/A,Home Loan,0.0,N,1
3526,Loan,N/A,Auto Loan,0.0,N,1
3526,Loan,N/A,Personal Loan,0.0,N,1
3527,Deposit,IBB,CD Long Term,16509.79,Y,1
3527,Deposit,NIDDA,Checking,5597.18,Y,1
3527,Credit,N/A,Credit Card,1387.57,Y,1
3527,Loan,N/A,Home Loan,0.0,N,1
3527,Loan,N/A,Auto Loan,0.0,N,1
3527,Loan,N/A,Personal Loan,0.0,N,1
3528,Deposit,NIDDA,Checking,3618.4,Y,1
3528,Credit,N/A,Credit Card,792.14,Y,1
3528,Loan,N/A,Home Loan,0.0,N,1
3528,Loan,N/A,Auto Loan,0.0,N,1
3528,Loan,N/A,Personal Loan,0.0,N,1
3529,Deposit,NIDDA,Checking,4195.93,Y,1
3529,Credit,N/A,Credit Card,2414.99,Y,1
3529,Loan,N/A,Home Loan,0.0,N,1
3529,Loan,N/A,Auto Loan,0.0,N,1
3529,Loan,N/A,Personal Loan,0.0,N,1
3530,Deposit,NIDDA,Checking,4559.52,Y,0
3530,Credit,N/A,Credit Card,0.0,N,0
3530,Loan,N/A,Home Loan,0.0,N,0
3530,Loan,N/A,Auto Loan,0.0,N,0
3530,Loan,N/A,Personal Loan,0.0,N,0
3531,Deposit,NIDDA,Checking,3443.89,Y,0
3531,Credit,N/A,Credit Card,0.0,N,0
3531,Loan,N/A,Home Loan,0.0,N,0
3531,Loan,N/A,Auto Loan,0.0,N,0
3531,Loan,N/A,Personal Loan,0.0,N,0
3532,Deposit,NIDDA,Checking,2125.74,Y,1
3532,Deposit,IBB,Savings,154048.87,Y,1
3532,Credit,N/A,Credit Card,3056.49,Y,1
3532,Loan,N/A,Home Loan,0.0,N,1
3532,Loan,N/A,Auto Loan,0.0,N,1
3532,Loan,N/A,Personal Loan,0.0,N,1
3533,Deposit,IBB,CD Short Term,44600.98,Y,0
3533,Deposit,NIDDA,Checking,6283.88,Y,0
3533,Deposit,IBB,Savings,14108.61,Y,0
3533,Credit,N/A,Credit Card,0.0,N,0
3533,Loan,N/A,Home Loan,0.0,N,0
3533,Loan,N/A,Auto Loan,0.0,N,0
3533,Loan,N/A,Personal Loan,0.0,N,0
3534,Deposit,NIDDA,Checking,23513.53,Y,1
3534,Deposit,IBB,Savings,5190.08,Y,1
3534,Credit,N/A,Credit Card,2068.39,Y,1
3534,Loan,N/A,Home Loan,0.0,N,1
3534,Loan,N/A,Auto Loan,2856.76,Y,1
3534,Loan,N/A,Personal Loan,0.0,N,1
3535,Deposit,NIDDA,Checking,3374.62,Y,1
3535,Deposit,IBB,Savings,19244.66,Y,1
3535,Credit,N/A,Credit Card,4173.01,Y,1
3535,Loan,N/A,Home Loan,63616.92,Y,1
3535,Loan,N/A,Auto Loan,0.0,N,1
3535,Loan,N/A,Personal Loan,0.0,N,1
3536,Deposit,NIDDA,Checking,6660.75,Y,1
3536,Credit,N/A,Credit Card,656.8,Y,1
3536,Loan,N/A,Home Loan,81372.6,Y,1
3536,Loan,N/A,Auto Loan,0.0,N,1
3536,Loan,N/A,Personal Loan,0.0,N,1
3537,Deposit,NIDDA,Checking,23930.91,Y,1
3537,Deposit,IBB,Savings,10554.06,Y,1
3537,Credit,N/A,Credit Card,766.11,Y,1
3537,Loan,N/A,Home Loan,81372.6,Y,1
3537,Loan,N/A,Auto Loan,0.0,N,1
3537,Loan,N/A,Personal Loan,0.0,N,1
3538,Deposit,NIDDA,Checking,3141.2,Y,1
3538,Credit,N/A,Credit Card,4019.5,Y,1
3538,Loan,N/A,Home Loan,0.0,N,1
3538,Loan,N/A,Auto Loan,0.0,N,1
3538,Loan,N/A,Personal Loan,0.0,N,1
3539,Deposit,NIDDA,Checking,419.3,Y,1
3539,Credit,N/A,Credit Card,2573.33,Y,1
3539,Loan,N/A,Home Loan,0.0,N,1
3539,Loan,N/A,Auto Loan,0.0,N,1
3539,Loan,N/A,Personal Loan,3128.69,Y,1
3540,Deposit,NIDDA,Checking,4020.37,Y,0
3540,Deposit,IBB,Savings,5910.96,Y,0
3540,Credit,N/A,Credit Card,0.0,N,0
3540,Loan,N/A,Home Loan,0.0,N,0
3540,Loan,N/A,Auto Loan,643.49,Y,0
3540,Loan,N/A,Personal Loan,0.0,N,0
3541,Deposit,IBB,CD Short Term,55562.66,Y,1
3541,Deposit,NIDDA,Checking,2554.22,Y,1
3541,Deposit,IBB,Savings,184399.85,Y,1
3541,Credit,N/A,Credit Card,540.86,Y,1
3541,Loan,N/A,Home Loan,0.0,N,1
3541,Loan,N/A,Auto Loan,0.0,N,1
3541,Loan,N/A,Personal Loan,0.0,N,1
3542,Deposit,IBB,CD Short Term,15456.13,Y,1
3542,Deposit,NIDDA,Checking,8039.24,Y,1
3542,Credit,N/A,Credit Card,1303.25,Y,1
3542,Loan,N/A,Home Loan,0.0,N,1
3542,Loan,N/A,Auto Loan,0.0,N,1
3542,Loan,N/A,Personal Loan,0.0,N,1
3543,Deposit,NIDDA,Checking,9165.25,Y,0
3543,Credit,N/A,Credit Card,0.0,N,0
3543,Loan,N/A,Home Loan,0.0,N,0
3543,Loan,N/A,Auto Loan,0.0,N,0
3543,Loan,N/A,Personal Loan,0.0,N,0
3544,Deposit,NIDDA,Checking,3096.31,Y,0
3544,Deposit,IBB,Savings,27534.56,Y,0
3544,Credit,N/A,Credit Card,0.0,N,0
3544,Loan,N/A,Home Loan,0.0,N,0
3544,Loan,N/A,Auto Loan,0.0,N,0
3544,Loan,N/A,Personal Loan,0.0,N,0
3545,Deposit,IBB,CD Long Term,82885.36,Y,1
3545,Deposit,NIDDA,Checking,5343.27,Y,1
3545,Credit,N/A,Credit Card,1829.22,Y,1
3545,Loan,N/A,Home Loan,0.0,N,1
3545,Loan,N/A,Auto Loan,3039.5,Y,1
3545,Loan,N/A,Personal Loan,0.0,N,1
3546,Deposit,IBB,CD Short Term,292519.36,Y,1
3546,Deposit,NIDDA,Checking,18363.15,Y,1
3546,Deposit,IBB,Savings,80253.49,Y,1
3546,Credit,N/A,Credit Card,2800.24,Y,1
3546,Loan,N/A,Home Loan,0.0,N,1
3546,Loan,N/A,Auto Loan,0.0,N,1
3546,Loan,N/A,Personal Loan,0.0,N,1
3547,Deposit,IBB,CD Long Term,27623.85,Y,1
3547,Deposit,IBB,CD Short Term,22901.12,Y,1
3547,Deposit,NIDDA,Checking,2532.87,Y,1
3547,Deposit,IBB,Savings,28783.34,Y,1
3547,Credit,N/A,Credit Card,2185.6,Y,1
3547,Loan,N/A,Home Loan,81372.6,Y,1
3547,Loan,N/A,Auto Loan,0.0,N,1
3547,Loan,N/A,Personal Loan,0.0,N,1
3548,Deposit,IBB,CD Short Term,32883.08,Y,1
3548,Deposit,NIDDA,Checking,10599.25,Y,1
3548,Credit,N/A,Credit Card,2465.43,Y,1
3548,Loan,N/A,Home Loan,0.0,N,1
3548,Loan,N/A,Auto Loan,0.0,N,1
3548,Loan,N/A,Personal Loan,0.0,N,1
3549,Deposit,NIDDA,Checking,5211.95,Y,1
3549,Credit,N/A,Credit Card,2333.56,Y,1
3549,Loan,N/A,Home Loan,0.0,N,1
3549,Loan,N/A,Auto Loan,0.0,N,1
3549,Loan,N/A,Personal Loan,0.0,N,1
3550,Deposit,NIDDA,Checking,2005.71,Y,1
3550,Credit,N/A,Credit Card,2531.01,Y,1
3550,Loan,N/A,Home Loan,0.0,N,1
3550,Loan,N/A,Auto Loan,851.57,Y,1
3550,Loan,N/A,Personal Loan,0.0,N,1
3551,Deposit,NIDDA,Checking,3627.17,Y,0
3551,Credit,N/A,Credit Card,0.0,N,0
3551,Loan,N/A,Home Loan,0.0,N,0
3551,Loan,N/A,Auto Loan,0.0,N,0
3551,Loan,N/A,Personal Loan,0.0,N,0
3552,Deposit,NIDDA,Checking,2921.9,Y,1
3552,Deposit,IBB,Savings,44580.69,Y,1
3552,Credit,N/A,Credit Card,489.42,Y,1
3552,Loan,N/A,Home Loan,0.0,N,1
3552,Loan,N/A,Auto Loan,0.0,N,1
3552,Loan,N/A,Personal Loan,0.0,N,1
3553,Deposit,NIDDA,Checking,13699.14,Y,1
3553,Credit,N/A,Credit Card,10036.85,Y,1
3553,Loan,N/A,Home Loan,0.0,N,1
3553,Loan,N/A,Auto Loan,0.0,N,1
3553,Loan,N/A,Personal Loan,0.0,N,1
3554,Deposit,NIDDA,Checking,2192.35,Y,1
3554,Credit,N/A,Credit Card,441.73,Y,1
3554,Loan,N/A,Home Loan,0.0,N,1
3554,Loan,N/A,Auto Loan,0.0,N,1
3554,Loan,N/A,Personal Loan,0.0,N,1
3555,Deposit,NIDDA,Checking,3373.81,Y,1
3555,Deposit,IBB,Savings,14224.67,Y,1
3555,Credit,N/A,Credit Card,2861.83,Y,1
3555,Loan,N/A,Home Loan,0.0,N,1
3555,Loan,N/A,Auto Loan,0.0,N,1
3555,Loan,N/A,Personal Loan,0.0,N,1
3556,Deposit,IBB,CD Short Term,13152.54,Y,1
3556,Deposit,NIDDA,Checking,2863.08,Y,1
3556,Credit,N/A,Credit Card,3417.47,Y,1
3556,Loan,N/A,Home Loan,0.0,N,1
3556,Loan,N/A,Auto Loan,0.0,N,1
3556,Loan,N/A,Personal Loan,0.0,N,1
3557,Deposit,NIDDA,Checking,18314.11,Y,1
3557,Credit,N/A,Credit Card,6717.25,Y,1
3557,Loan,N/A,Home Loan,0.0,N,1
3557,Loan,N/A,Auto Loan,0.0,N,1
3557,Loan,N/A,Personal Loan,1718.4,Y,1
3558,Deposit,NIDDA,Checking,2184.04,Y,1
3558,Credit,N/A,Credit Card,737.89,Y,1
3558,Loan,N/A,Home Loan,0.0,N,1
3558,Loan,N/A,Auto Loan,0.0,N,1
3558,Loan,N/A,Personal Loan,0.0,N,1
3559,Deposit,IBB,Money Market,27805.06,Y,1
3559,Deposit,NIDDA,Checking,3848.79,Y,1
3559,Credit,N/A,Credit Card,1103.65,Y,1
3559,Loan,N/A,Home Loan,0.0,N,1
3559,Loan,N/A,Auto Loan,5088.57,Y,1
3559,Loan,N/A,Personal Loan,675.85,Y,1
3560,Deposit,NIDDA,Checking,19133.13,Y,1
3560,Credit,N/A,Credit Card,5671.07,Y,1
3560,Loan,N/A,Home Loan,81372.6,Y,1
3560,Loan,N/A,Auto Loan,0.0,N,1
3560,Loan,N/A,Personal Loan,0.0,N,1
3561,Deposit,NIDDA,Checking,32604.98,Y,1
3561,Credit,N/A,Credit Card,2878.13,Y,1
3561,Loan,N/A,Home Loan,0.0,N,1
3561,Loan,N/A,Auto Loan,0.0,N,1
3561,Loan,N/A,Personal Loan,0.0,N,1
3562,Deposit,IBB,Money Market,8372.48,Y,1
3562,Deposit,NIDDA,Checking,2272.2,Y,1
3562,Credit,N/A,Credit Card,4410.51,Y,1
3562,Loan,N/A,Home Loan,0.0,N,1
3562,Loan,N/A,Auto Loan,0.0,N,1
3562,Loan,N/A,Personal Loan,0.0,N,1
3563,Deposit,NIDDA,Checking,10481.19,Y,1
3563,Credit,N/A,Credit Card,2352.97,Y,1
3563,Loan,N/A,Home Loan,81372.6,Y,1
3563,Loan,N/A,Auto Loan,0.0,N,1
3563,Loan,N/A,Personal Loan,0.0,N,1
3564,Deposit,IBB,CD Short Term,41666.1,Y,0
3564,Deposit,IBB,Money Market,6252.18,Y,0
3564,Deposit,NIDDA,Checking,4742.93,Y,0
3564,Credit,N/A,Credit Card,0.0,N,0
3564,Loan,N/A,Home Loan,0.0,N,0
3564,Loan,N/A,Auto Loan,963.73,Y,0
3564,Loan,N/A,Personal Loan,0.0,N,0
3565,Deposit,NIDDA,Checking,16105.34,Y,0
3565,Credit,N/A,Credit Card,0.0,N,0
3565,Loan,N/A,Home Loan,0.0,N,0
3565,Loan,N/A,Auto Loan,0.0,N,0
3565,Loan,N/A,Personal Loan,0.0,N,0
3566,Deposit,NIDDA,Checking,5431.86,Y,1
3566,Credit,N/A,Credit Card,4208.93,Y,1
3566,Loan,N/A,Home Loan,81372.6,Y,1
3566,Loan,N/A,Auto Loan,0.0,N,1
3566,Loan,N/A,Personal Loan,0.0,N,1
3567,Deposit,NIDDA,Checking,1699.78,Y,0
3567,Deposit,IBB,Savings,5312.34,Y,0
3567,Credit,N/A,Credit Card,0.0,N,0
3567,Loan,N/A,Home Loan,0.0,N,0
3567,Loan,N/A,Auto Loan,2347.76,Y,0
3567,Loan,N/A,Personal Loan,844.49,Y,0
3568,Deposit,NIDDA,Checking,4056.26,Y,0
3568,Credit,N/A,Credit Card,0.0,N,0
3568,Loan,N/A,Home Loan,0.0,N,0
3568,Loan,N/A,Auto Loan,1400.89,Y,0
3568,Loan,N/A,Personal Loan,0.0,N,0
3569,Deposit,NIDDA,Checking,13887.05,Y,0
3569,Credit,N/A,Credit Card,0.0,N,0
3569,Loan,N/A,Home Loan,0.0,N,0
3569,Loan,N/A,Auto Loan,0.0,N,0
3569,Loan,N/A,Personal Loan,0.0,N,0
3570,Deposit,NIDDA,Checking,3601.57,Y,1
3570,Credit,N/A,Credit Card,9717.86,Y,1
3570,Loan,N/A,Home Loan,81372.6,Y,1
3570,Loan,N/A,Auto Loan,0.0,N,1
3570,Loan,N/A,Personal Loan,0.0,N,1
3571,Deposit,NIDDA,Checking,6547.45,Y,0
3571,Credit,N/A,Credit Card,0.0,N,0
3571,Loan,N/A,Home Loan,0.0,N,0
3571,Loan,N/A,Auto Loan,0.0,N,0
3571,Loan,N/A,Personal Loan,0.0,N,0
3572,Deposit,NIDDA,Checking,3419.9,Y,1
3572,Deposit,IBB,Savings,20635.95,Y,1
3572,Credit,N/A,Credit Card,4542.64,Y,1
3572,Loan,N/A,Home Loan,81372.6,Y,1
3572,Loan,N/A,Auto Loan,0.0,N,1
3572,Loan,N/A,Personal Loan,0.0,N,1
3573,Deposit,NIDDA,Checking,4743.62,Y,1
3573,Deposit,IBB,Savings,13944.32,Y,1
3573,Credit,N/A,Credit Card,1276.14,Y,1
3573,Loan,N/A,Home Loan,0.0,N,1
3573,Loan,N/A,Auto Loan,0.0,N,1
3573,Loan,N/A,Personal Loan,0.0,N,1
3574,Deposit,NIDDA,Checking,4353.83,Y,1
3574,Credit,N/A,Credit Card,2113.42,Y,1
3574,Loan,N/A,Home Loan,0.0,N,1
3574,Loan,N/A,Auto Loan,0.0,N,1
3574,Loan,N/A,Personal Loan,0.0,N,1
3575,Deposit,IBB,Money Market,36221.15,Y,1
3575,Deposit,NIDDA,Checking,10592.92,Y,1
3575,Deposit,IBB,Savings,84840.74,Y,1
3575,Credit,N/A,Credit Card,2721.72,Y,1
3575,Loan,N/A,Home Loan,0.0,N,1
3575,Loan,N/A,Auto Loan,0.0,N,1
3575,Loan,N/A,Personal Loan,0.0,N,1
3576,Deposit,NIDDA,Checking,4537.98,Y,0
3576,Deposit,IBB,Savings,45442.72,Y,0
3576,Credit,N/A,Credit Card,0.0,N,0
3576,Loan,N/A,Home Loan,0.0,N,0
3576,Loan,N/A,Auto Loan,0.0,N,0
3576,Loan,N/A,Personal Loan,0.0,N,0
3577,Deposit,IBB,Money Market,43717.66,Y,1
3577,Deposit,NIDDA,Checking,10759.46,Y,1
3577,Credit,N/A,Credit Card,2233.91,Y,1
3577,Loan,N/A,Home Loan,0.0,N,1
3577,Loan,N/A,Auto Loan,0.0,N,1
3577,Loan,N/A,Personal Loan,0.0,N,1
3578,Deposit,NIDDA,Checking,1395.38,Y,1
3578,Credit,N/A,Credit Card,3875.17,Y,1
3578,Loan,N/A,Home Loan,0.0,N,1
3578,Loan,N/A,Auto Loan,0.0,N,1
3578,Loan,N/A,Personal Loan,0.0,N,1
3579,Deposit,NIDDA,Checking,4116.76,Y,1
3579,Credit,N/A,Credit Card,2616.41,Y,1
3579,Loan,N/A,Home Loan,0.0,N,1
3579,Loan,N/A,Auto Loan,0.0,N,1
3579,Loan,N/A,Personal Loan,0.0,N,1
3580,Deposit,NIDDA,Checking,1823.57,Y,0
3580,Deposit,IBB,Savings,3181.74,Y,0
3580,Credit,N/A,Credit Card,0.0,N,0
3580,Loan,N/A,Home Loan,0.0,N,0
3580,Loan,N/A,Auto Loan,0.0,N,0
3580,Loan,N/A,Personal Loan,0.0,N,0
3581,Deposit,NIDDA,Checking,7098.06,Y,0
3581,Credit,N/A,Credit Card,0.0,N,0
3581,Loan,N/A,Home Loan,0.0,N,0
3581,Loan,N/A,Auto Loan,0.0,N,0
3581,Loan,N/A,Personal Loan,0.0,N,0
3582,Deposit,NIDDA,Checking,21075.33,Y,1
3582,Credit,N/A,Credit Card,3072.74,Y,1
3582,Loan,N/A,Home Loan,81372.6,Y,1
3582,Loan,N/A,Auto Loan,0.0,N,1
3582,Loan,N/A,Personal Loan,0.0,N,1
3583,Deposit,NIDDA,Checking,8608.49,Y,0
3583,Credit,N/A,Credit Card,0.0,N,0
3583,Loan,N/A,Home Loan,0.0,N,0
3583,Loan,N/A,Auto Loan,3298.24,Y,0
3583,Loan,N/A,Personal Loan,0.0,N,0
3584,Deposit,NIDDA,Checking,1588.66,Y,0
3584,Credit,N/A,Credit Card,0.0,N,0
3584,Loan,N/A,Home Loan,0.0,N,0
3584,Loan,N/A,Auto Loan,0.0,N,0
3584,Loan,N/A,Personal Loan,0.0,N,0
3585,Deposit,NIDDA,Checking,14742.35,Y,1
3585,Credit,N/A,Credit Card,2043.89,Y,1
3585,Loan,N/A,Home Loan,0.0,N,1
3585,Loan,N/A,Auto Loan,0.0,N,1
3585,Loan,N/A,Personal Loan,0.0,N,1
3586,Deposit,NIDDA,Checking,4115.0,Y,1
3586,Credit,N/A,Credit Card,1685.38,Y,1
3586,Loan,N/A,Home Loan,81372.6,Y,1
3586,Loan,N/A,Auto Loan,0.0,N,1
3586,Loan,N/A,Personal Loan,0.0,N,1
3587,Deposit,NIDDA,Checking,2392.32,Y,0
3587,Credit,N/A,Credit Card,0.0,N,0
3587,Loan,N/A,Home Loan,0.0,N,0
3587,Loan,N/A,Auto Loan,0.0,N,0
3587,Loan,N/A,Personal Loan,0.0,N,0
3588,Deposit,NIDDA,Checking,4982.39,Y,1
3588,Deposit,IBB,Savings,12249.95,Y,1
3588,Credit,N/A,Credit Card,4637.47,Y,1
3588,Loan,N/A,Home Loan,81372.6,Y,1
3588,Loan,N/A,Auto Loan,0.0,N,1
3588,Loan,N/A,Personal Loan,0.0,N,1
3589,Deposit,NIDDA,Checking,11642.55,Y,1
3589,Credit,N/A,Credit Card,900.47,Y,1
3589,Loan,N/A,Home Loan,0.0,N,1
3589,Loan,N/A,Auto Loan,0.0,N,1
3589,Loan,N/A,Personal Loan,0.0,N,1
3590,Deposit,IBB,Money Market,10157.95,Y,1
3590,Deposit,NIDDA,Checking,7425.89,Y,1
3590,Credit,N/A,Credit Card,1097.9,Y,1
3590,Loan,N/A,Home Loan,0.0,N,1
3590,Loan,N/A,Auto Loan,0.0,N,1
3590,Loan,N/A,Personal Loan,0.0,N,1
3591,Deposit,NIDDA,Checking,6609.32,Y,1
3591,Credit,N/A,Credit Card,11179.84,Y,1
3591,Loan,N/A,Home Loan,0.0,N,1
3591,Loan,N/A,Auto Loan,0.0,N,1
3591,Loan,N/A,Personal Loan,0.0,N,1
3592,Deposit,NIDDA,Checking,7563.5,Y,1
3592,Credit,N/A,Credit Card,3587.92,Y,1
3592,Loan,N/A,Home Loan,0.0,N,1
3592,Loan,N/A,Auto Loan,0.0,N,1
3592,Loan,N/A,Personal Loan,0.0,N,1
3593,Deposit,IBB,Money Market,28358.1,Y,1
3593,Deposit,NIDDA,Checking,596.59,Y,1
3593,Credit,N/A,Credit Card,963.4,Y,1
3593,Loan,N/A,Home Loan,0.0,N,1
3593,Loan,N/A,Auto Loan,0.0,N,1
3593,Loan,N/A,Personal Loan,0.0,N,1
3594,Deposit,NIDDA,Checking,10606.34,Y,1
3594,Deposit,IBB,Savings,2359.08,Y,1
3594,Credit,N/A,Credit Card,2837.52,Y,1
3594,Loan,N/A,Home Loan,0.0,N,1
3594,Loan,N/A,Auto Loan,0.0,N,1
3594,Loan,N/A,Personal Loan,1152.07,Y,1
3595,Deposit,IBB,CD Short Term,28806.33,Y,1
3595,Deposit,NIDDA,Checking,8157.29,Y,1
3595,Credit,N/A,Credit Card,5893.66,Y,1
3595,Loan,N/A,Home Loan,0.0,N,1
3595,Loan,N/A,Auto Loan,0.0,N,1
3595,Loan,N/A,Personal Loan,0.0,N,1
3596,Deposit,NIDDA,Checking,7975.55,Y,0
3596,Credit,N/A,Credit Card,0.0,N,0
3596,Loan,N/A,Home Loan,0.0,N,0
3596,Loan,N/A,Auto Loan,0.0,N,0
3596,Loan,N/A,Personal Loan,0.0,N,0
3597,Deposit,NIDDA,Checking,48565.91,Y,0
3597,Credit,N/A,Credit Card,0.0,N,0
3597,Loan,N/A,Home Loan,81372.6,Y,0
3597,Loan,N/A,Auto Loan,0.0,N,0
3597,Loan,N/A,Personal Loan,0.0,N,0
3598,Deposit,NIDDA,Checking,3481.05,Y,0
3598,Credit,N/A,Credit Card,0.0,N,0
3598,Loan,N/A,Home Loan,54262.56,Y,0
3598,Loan,N/A,Auto Loan,0.0,N,0
3598,Loan,N/A,Personal Loan,0.0,N,0
3599,Deposit,NIDDA,Checking,8401.18,Y,1
3599,Deposit,IBB,Savings,20129.55,Y,1
3599,Credit,N/A,Credit Card,4153.14,Y,1
3599,Loan,N/A,Home Loan,81372.6,Y,1
3599,Loan,N/A,Auto Loan,0.0,N,1
3599,Loan,N/A,Personal Loan,0.0,N,1
3600,Deposit,NIDDA,Checking,2321.09,Y,0
3600,Credit,N/A,Credit Card,0.0,N,0
3600,Loan,N/A,Home Loan,0.0,N,0
3600,Loan,N/A,Auto Loan,0.0,N,0
3600,Loan,N/A,Personal Loan,0.0,N,0
3601,Deposit,NIDDA,Checking,2807.95,Y,0
3601,Credit,N/A,Credit Card,0.0,N,0
3601,Loan,N/A,Home Loan,81372.6,Y,0
3601,Loan,N/A,Auto Loan,0.0,N,0
3601,Loan,N/A,Personal Loan,0.0,N,0
3602,Deposit,IBB,CD Long Term,109134.48,Y,1
3602,Deposit,NIDDA,Checking,2083.05,Y,1
3602,Deposit,IBB,Savings,22039.84,Y,1
3602,Credit,N/A,Credit Card,1647.1,Y,1
3602,Loan,N/A,Home Loan,0.0,N,1
3602,Loan,N/A,Auto Loan,0.0,N,1
3602,Loan,N/A,Personal Loan,0.0,N,1
3603,Deposit,NIDDA,Checking,3355.35,Y,1
3603,Credit,N/A,Credit Card,497.19,Y,1
3603,Loan,N/A,Home Loan,0.0,N,1
3603,Loan,N/A,Auto Loan,0.0,N,1
3603,Loan,N/A,Personal Loan,0.0,N,1
3604,Deposit,IBB,CD Long Term,47262.74,Y,1
3604,Deposit,IBB,Money Market,29350.26,Y,1
3604,Deposit,NIDDA,Checking,14658.74,Y,1
3604,Deposit,IBB,Savings,6296.69,Y,1
3604,Credit,N/A,Credit Card,2314.12,Y,1
3604,Loan,N/A,Home Loan,0.0,N,1
3604,Loan,N/A,Auto Loan,0.0,N,1
3604,Loan,N/A,Personal Loan,0.0,N,1
3605,Deposit,IBB,CD Long Term,32075.97,Y,0
3605,Deposit,NIDDA,Checking,8561.06,Y,0
3605,Credit,N/A,Credit Card,0.0,N,0
3605,Loan,N/A,Home Loan,0.0,N,0
3605,Loan,N/A,Auto Loan,4597.95,Y,0
3605,Loan,N/A,Personal Loan,0.0,N,0
3606,Deposit,NIDDA,Checking,7688.97,Y,1
3606,Credit,N/A,Credit Card,3043.8,Y,1
3606,Loan,N/A,Home Loan,0.0,N,1
3606,Loan,N/A,Auto Loan,0.0,N,1
3606,Loan,N/A,Personal Loan,0.0,N,1
3607,Deposit,NIDDA,Checking,3171.83,Y,1
3607,Credit,N/A,Credit Card,1170.67,Y,1
3607,Loan,N/A,Home Loan,0.0,N,1
3607,Loan,N/A,Auto Loan,0.0,N,1
3607,Loan,N/A,Personal Loan,0.0,N,1
3608,Deposit,NIDDA,Checking,14124.0,Y,1
3608,Credit,N/A,Credit Card,1421.71,Y,1
3608,Loan,N/A,Home Loan,0.0,N,1
3608,Loan,N/A,Auto Loan,0.0,N,1
3608,Loan,N/A,Personal Loan,0.0,N,1
3609,Deposit,NIDDA,Checking,2097.51,Y,1
3609,Credit,N/A,Credit Card,1052.7,Y,1
3609,Loan,N/A,Home Loan,0.0,N,1
3609,Loan,N/A,Auto Loan,0.0,N,1
3609,Loan,N/A,Personal Loan,0.0,N,1
3610,Deposit,NIDDA,Checking,11281.69,Y,0
3610,Credit,N/A,Credit Card,0.0,N,0
3610,Loan,N/A,Home Loan,0.0,N,0
3610,Loan,N/A,Auto Loan,0.0,N,0
3610,Loan,N/A,Personal Loan,0.0,N,0
3611,Deposit,NIDDA,Checking,10445.85,Y,0
3611,Credit,N/A,Credit Card,0.0,N,0
3611,Loan,N/A,Home Loan,81372.6,Y,0
3611,Loan,N/A,Auto Loan,0.0,N,0
3611,Loan,N/A,Personal Loan,778.8,Y,0
3612,Deposit,IBB,CD Long Term,12192.61,Y,1
3612,Deposit,NIDDA,Checking,3513.44,Y,1
3612,Deposit,IBB,Savings,18417.62,Y,1
3612,Credit,N/A,Credit Card,4561.93,Y,1
3612,Loan,N/A,Home Loan,0.0,N,1
3612,Loan,N/A,Auto Loan,0.0,N,1
3612,Loan,N/A,Personal Loan,0.0,N,1
3613,Deposit,NIDDA,Checking,2075.47,Y,1
3613,Deposit,IBB,Savings,6289.71,Y,1
3613,Credit,N/A,Credit Card,520.04,Y,1
3613,Loan,N/A,Home Loan,0.0,N,1
3613,Loan,N/A,Auto Loan,2006.22,Y,1
3613,Loan,N/A,Personal Loan,0.0,N,1
